Profile,ComType,Genus,NumSpecies,InclSpecies,Tool,SpeciesDet,MissedSp,GenusDetected
large_2,EqualReads,Aspergillus,8,"['Aspergillus alliaceus', 'Aspergillus candidus', 'Aspergillus chevalieri', 'Aspergillus fischeri', 'Aspergillus flavus', 'Aspergillus glaucus', 'Aspergillus oryzae', 'Aspergillus terreus']",MiCoP,5,"['Aspergillus alliaceus', 'Aspergillus candidus', 'Aspergillus chevalieri']",Yes
large_2,EqualReads,Kwoniella,5,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",Kraken,0,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",No
large_2,EqualReads,Kwoniella,5,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",Euk,1,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella pini']",Yes
large_2,EqualReads,Kwoniella,5,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",Metaphlan,0,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",No
large_2,EqualReads,Kwoniella,5,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",HMS,0,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",No
large_2,EqualReads,Kwoniella,5,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",FunOMIC,4,['Kwoniella botswanensis'],Yes
large_2,EqualReads,Kwoniella,5,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella dejecticola', 'Kwoniella mangrovensis', 'Kwoniella pini']",MiCoP,4,['Kwoniella botswanensis'],Yes
large_2,EqualReads,Cryptococcus,4,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii', 'Cryptococcus wingfieldii']",Kraken,1,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus wingfieldii']",Yes
large_2,EqualReads,Cryptococcus,4,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii', 'Cryptococcus wingfieldii']",Euk,1,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii']",Yes
large_2,EqualReads,Cryptococcus,4,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii', 'Cryptococcus wingfieldii']",Metaphlan,2,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii']",Yes
large_2,EqualReads,Cryptococcus,4,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii', 'Cryptococcus wingfieldii']",HMS,2,"['Cryptococcus decagattii', 'Cryptococcus wingfieldii']",Yes
large_2,EqualReads,Cryptococcus,4,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii', 'Cryptococcus wingfieldii']",FunOMIC,1,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii']",Yes
large_2,EqualReads,Cryptococcus,4,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii', 'Cryptococcus gattii', 'Cryptococcus wingfieldii']",MiCoP,2,"['Cryptococcus decagattii', 'Cryptococcus deuterogattii']",No
large_2,EqualReads,Malassezia,4,"['Malassezia japonica', 'Malassezia pachydermatis', 'Malassezia restricta', 'Malassezia sympodialis']",Kraken,2,"['Malassezia pachydermatis', 'Malassezia sympodialis']",Yes
large_2,EqualReads,Malassezia,4,"['Malassezia japonica', 'Malassezia pachydermatis', 'Malassezia restricta', 'Malassezia sympodialis']",Euk,1,"['Malassezia japonica', 'Malassezia pachydermatis', 'Malassezia sympodialis']",Yes
large_2,EqualReads,Malassezia,4,"['Malassezia japonica', 'Malassezia pachydermatis', 'Malassezia restricta', 'Malassezia sympodialis']",Metaphlan,4,[],Yes
large_2,EqualReads,Malassezia,4,"['Malassezia japonica', 'Malassezia pachydermatis', 'Malassezia restricta', 'Malassezia sympodialis']",HMS,3,['Malassezia pachydermatis'],Yes
large_2,EqualReads,Malassezia,4,"['Malassezia japonica', 'Malassezia pachydermatis', 'Malassezia restricta', 'Malassezia sympodialis']",FunOMIC,4,[],Yes
large_2,EqualReads,Malassezia,4,"['Malassezia japonica', 'Malassezia pachydermatis', 'Malassezia restricta', 'Malassezia sympodialis']",MiCoP,2,"['Malassezia japonica', 'Malassezia restricta']",Yes
large_2,EqualReads,Saccharomyces,4,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus', 'Saccharomyces mikatae', 'Saccharomyces paradoxus']",Kraken,4,[],Yes
large_2,EqualReads,Saccharomyces,4,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus', 'Saccharomyces mikatae', 'Saccharomyces paradoxus']",Euk,3,['Saccharomyces paradoxus'],Yes
large_2,EqualReads,Saccharomyces,4,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus', 'Saccharomyces mikatae', 'Saccharomyces paradoxus']",Metaphlan,2,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus']",Yes
large_2,EqualReads,Saccharomyces,4,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus', 'Saccharomyces mikatae', 'Saccharomyces paradoxus']",HMS,0,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus', 'Saccharomyces mikatae', 'Saccharomyces paradoxus']",No
large_2,EqualReads,Saccharomyces,4,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus', 'Saccharomyces mikatae', 'Saccharomyces paradoxus']",FunOMIC,3,['Saccharomyces mikatae'],Yes
large_2,EqualReads,Saccharomyces,4,"['Saccharomyces cerevisiae', 'Saccharomyces eubayanus', 'Saccharomyces mikatae', 'Saccharomyces paradoxus']",MiCoP,2,"['Saccharomyces mikatae', 'Saccharomyces paradoxus']",Yes
large_2,EqualReads,Ogataea,4,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",Kraken,0,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",Yes
large_2,EqualReads,Ogataea,4,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",Euk,2,"['Ogataea angusta', 'Ogataea haglerorum']",Yes
large_2,EqualReads,Ogataea,4,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",Metaphlan,0,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",No
large_2,EqualReads,Ogataea,4,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",HMS,0,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",No
large_2,EqualReads,Ogataea,4,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",FunOMIC,2,"['Ogataea angusta', 'Ogataea haglerorum']",Yes
large_2,EqualReads,Ogataea,4,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri', 'Ogataea polymorpha']",MiCoP,1,"['Ogataea angusta', 'Ogataea haglerorum', 'Ogataea philodendri']",Yes
large_2,EqualReads,Alternaria,3,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",Kraken,0,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",No
large_2,EqualReads,Alternaria,3,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",Euk,0,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",Yes
large_2,EqualReads,Alternaria,3,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",Metaphlan,0,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",No
large_2,EqualReads,Alternaria,3,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",HMS,0,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",No
large_2,EqualReads,Alternaria,3,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",FunOMIC,0,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",Yes
large_2,EqualReads,Alternaria,3,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",MiCoP,0,"['Alternaria ethzedia', 'Alternaria postmessia', 'Alternaria triticimaculans']",No
large_2,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",Kraken,0,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",No
large_2,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",Euk,1,['Cladophialophora bantiana'],Yes
large_2,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",Metaphlan,0,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",No
large_2,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",HMS,2,[],Yes
large_2,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",FunOMIC,2,[],Yes
large_2,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",MiCoP,2,[],Yes
large_2,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",Kraken,2,[],Yes
large_2,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",Euk,1,['Kluyveromyces lactis'],Yes
large_2,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",Metaphlan,0,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",No
large_2,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",HMS,1,['Kluyveromyces lactis'],Yes
large_2,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",FunOMIC,2,[],Yes
large_2,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",MiCoP,2,[],Yes
large_2,EqualReads,Scheffersomyces,2,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",Kraken,1,['Scheffersomyces coipomensis'],Yes
large_2,EqualReads,Scheffersomyces,2,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",Euk,1,['Scheffersomyces coipomensis'],Yes
large_2,EqualReads,Scheffersomyces,2,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",Metaphlan,0,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",No
large_2,EqualReads,Scheffersomyces,2,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",HMS,0,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",No
large_2,EqualReads,Scheffersomyces,2,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",FunOMIC,1,['Scheffersomyces coipomensis'],Yes
large_2,EqualReads,Scheffersomyces,2,"['Scheffersomyces coipomensis', 'Scheffersomyces stipitis']",MiCoP,1,['Scheffersomyces coipomensis'],Yes
large_2,EqualReads,Tetrapisispora,2,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",Kraken,2,[],Yes
large_2,EqualReads,Tetrapisispora,2,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",Euk,1,['Henningerozyma blattae'],Yes
large_2,EqualReads,Tetrapisispora,2,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",Metaphlan,0,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",No
large_2,EqualReads,Tetrapisispora,2,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",HMS,0,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",No
large_2,EqualReads,Tetrapisispora,2,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",FunOMIC,1,['Henningerozyma blattae'],Yes
large_2,EqualReads,Tetrapisispora,2,"['Henningerozyma blattae', 'Tetrapisispora phaffii']",MiCoP,2,[],Yes
large_2,EqualReads,Wallemia,2,"['Wallemia ichthyophaga', 'Wallemia mellicola']",Kraken,0,"['Wallemia ichthyophaga', 'Wallemia mellicola']",No
large_2,EqualReads,Wallemia,2,"['Wallemia ichthyophaga', 'Wallemia mellicola']",Euk,1,['Wallemia mellicola'],Yes
large_2,EqualReads,Wallemia,2,"['Wallemia ichthyophaga', 'Wallemia mellicola']",Metaphlan,0,"['Wallemia ichthyophaga', 'Wallemia mellicola']",No
large_2,EqualReads,Wallemia,2,"['Wallemia ichthyophaga', 'Wallemia mellicola']",HMS,0,"['Wallemia ichthyophaga', 'Wallemia mellicola']",No
large_2,EqualReads,Wallemia,2,"['Wallemia ichthyophaga', 'Wallemia mellicola']",FunOMIC,2,[],Yes
large_2,EqualReads,Wallemia,2,"['Wallemia ichthyophaga', 'Wallemia mellicola']",MiCoP,2,[],Yes
large_2,EqualReads,Neurospora,2,"['Neurospora crassa', 'Neurospora hispaniola']",Kraken,1,['Neurospora hispaniola'],Yes
large_2,EqualReads,Neurospora,2,"['Neurospora crassa', 'Neurospora hispaniola']",Euk,1,['Neurospora hispaniola'],Yes
large_2,EqualReads,Neurospora,2,"['Neurospora crassa', 'Neurospora hispaniola']",Metaphlan,0,"['Neurospora crassa', 'Neurospora hispaniola']",No
large_2,EqualReads,Neurospora,2,"['Neurospora crassa', 'Neurospora hispaniola']",HMS,0,"['Neurospora crassa', 'Neurospora hispaniola']",No
large_2,EqualReads,Neurospora,2,"['Neurospora crassa', 'Neurospora hispaniola']",FunOMIC,2,[],Yes
large_2,EqualReads,Neurospora,2,"['Neurospora crassa', 'Neurospora hispaniola']",MiCoP,1,['Neurospora hispaniola'],Yes
large_2,EqualReads,Fusarium,2,"['Fusarium falciforme', 'Fusarium proliferatum']",Kraken,1,['Fusarium proliferatum'],Yes
large_2,EqualReads,Fusarium,2,"['Fusarium falciforme', 'Fusarium proliferatum']",Euk,1,['Fusarium falciforme'],Yes
large_2,EqualReads,Fusarium,2,"['Fusarium falciforme', 'Fusarium proliferatum']",Metaphlan,0,"['Fusarium falciforme', 'Fusarium proliferatum']",No
large_2,EqualReads,Fusarium,2,"['Fusarium falciforme', 'Fusarium proliferatum']",HMS,2,[],Yes
large_2,EqualReads,Fusarium,2,"['Fusarium falciforme', 'Fusarium proliferatum']",FunOMIC,2,[],Yes
large_2,EqualReads,Fusarium,2,"['Fusarium falciforme', 'Fusarium proliferatum']",MiCoP,0,"['Fusarium falciforme', 'Fusarium proliferatum']",No
large_2,EqualReads,Kazachstania,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",Kraken,0,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",Yes
large_2,EqualReads,Kazachstania,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",Euk,0,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",No
large_2,EqualReads,Kazachstania,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",Metaphlan,0,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",No
large_2,EqualReads,Kazachstania,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",HMS,0,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",No
large_2,EqualReads,Kazachstania,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",FunOMIC,0,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",Yes
large_2,EqualReads,Kazachstania,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",MiCoP,0,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",No
complete_1,EqualReads,Aspergillus,13,"['Aspergillus terreus', 'Aspergillus chevalieri', 'Aspergillus lentulus', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus oryzae', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus flavus', 'Aspergillus candidus']",Kraken,3,"['Aspergillus terreus', 'Aspergillus lentulus', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus candidus']",Yes
complete_1,EqualReads,Aspergillus,13,"['Aspergillus terreus', 'Aspergillus chevalieri', 'Aspergillus lentulus', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus oryzae', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus flavus', 'Aspergillus candidus']",Euk,10,"['Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus flavus']",Yes
complete_1,EqualReads,Aspergillus,13,"['Aspergillus terreus', 'Aspergillus chevalieri', 'Aspergillus lentulus', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus oryzae', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus flavus', 'Aspergillus candidus']",Metaphlan,10,"['Aspergillus chevalieri', 'Aspergillus oryzae', 'Aspergillus aculeatinus']",Yes
complete_1,EqualReads,Aspergillus,13,"['Aspergillus terreus', 'Aspergillus chevalieri', 'Aspergillus lentulus', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus oryzae', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus flavus', 'Aspergillus candidus']",HMS,3,"['Aspergillus chevalieri', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus oryzae', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus candidus']",Yes
complete_1,EqualReads,Aspergillus,13,"['Aspergillus terreus', 'Aspergillus chevalieri', 'Aspergillus lentulus', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus oryzae', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus flavus', 'Aspergillus candidus']",FunOMIC,13,[],Yes
complete_1,EqualReads,Aspergillus,13,"['Aspergillus terreus', 'Aspergillus chevalieri', 'Aspergillus lentulus', 'Aspergillus fischeri', 'Aspergillus niger', 'Aspergillus oryzae', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus glaucus', 'Aspergillus tubingensis', 'Aspergillus flavus', 'Aspergillus candidus']",MiCoP,6,"['Aspergillus chevalieri', 'Aspergillus lentulus', 'Aspergillus thermomutatus', 'Aspergillus alliaceus', 'Aspergillus aculeatinus', 'Aspergillus tubingensis', 'Aspergillus candidus']",Yes
complete_1,EqualReads,Candida,10,"['Candida albicans', 'Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida dubliniensis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis', 'Candida orthopsilosis']",Kraken,3,"['Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis']",Yes
complete_1,EqualReads,Candida,10,"['Candida albicans', 'Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida dubliniensis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis', 'Candida orthopsilosis']",Euk,2,"['Candida albicans', 'Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida dubliniensis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis']",Yes
complete_1,EqualReads,Candida,10,"['Candida albicans', 'Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida dubliniensis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis', 'Candida orthopsilosis']",Metaphlan,6,"['Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida oxycetoniae', 'Candida margitis']",Yes
complete_1,EqualReads,Candida,10,"['Candida albicans', 'Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida dubliniensis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis', 'Candida orthopsilosis']",HMS,6,"['Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida oxycetoniae', 'Candida margitis']",Yes
complete_1,EqualReads,Candida,10,"['Candida albicans', 'Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida dubliniensis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis', 'Candida orthopsilosis']",FunOMIC,6,"['Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida oxycetoniae', 'Candida margitis']",Yes
complete_1,EqualReads,Candida,10,"['Candida albicans', 'Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida dubliniensis', 'Candida theae', 'Candida oxycetoniae', 'Candida tropicalis', 'Candida margitis', 'Candida orthopsilosis']",MiCoP,4,"['Candida jiufengensis', 'Candida pseudojiufengensis', 'Candida parapsilosis', 'Candida theae', 'Candida oxycetoniae', 'Candida margitis']",Yes
complete_1,EqualReads,Kwoniella,7,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",Kraken,0,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",No
complete_1,EqualReads,Kwoniella,7,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",Euk,1,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii']",Yes
complete_1,EqualReads,Kwoniella,7,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",Metaphlan,0,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",No
complete_1,EqualReads,Kwoniella,7,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",HMS,0,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",No
complete_1,EqualReads,Kwoniella,7,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",FunOMIC,4,"['Kwoniella botswanensis', 'Kwoniella shandongensis', 'Kwoniella shivajii']",Yes
complete_1,EqualReads,Kwoniella,7,"['Kwoniella bestiolae', 'Kwoniella botswanensis', 'Kwoniella pini', 'Kwoniella shandongensis', 'Kwoniella dejecticola', 'Kwoniella shivajii', 'Kwoniella mangrovensis']",MiCoP,4,"['Kwoniella botswanensis', 'Kwoniella shandongensis', 'Kwoniella shivajii']",Yes
complete_1,EqualReads,Alternaria,6,"['Alternaria infectoria', 'Alternaria burnsii', 'Alternaria rosae', 'Alternaria postmessia', 'Alternaria triticimaculans', 'Alternaria ethzedia']",Kraken,0,"['Alternaria infectoria', 'Alternaria burnsii', 'Alternaria rosae', 'Alternaria postmessia', 'Alternaria triticimaculans', 'Alternaria ethzedia']",No
complete_1,EqualReads,Alternaria,6,"['Alternaria infectoria', 'Alternaria burnsii', 'Alternaria rosae', 'Alternaria postmessia', 'Alternaria triticimaculans', 'Alternaria ethzedia']",Euk,0,"['Alternaria infectoria', 'Alternaria burnsii', 'Alternaria rosae', 'Alternaria postmessia', 'Alternaria triticimaculans', 'Alternaria ethzedia']",Yes
complete_1,EqualReads,Alternaria,6,"['Alternaria infectoria', 'Alternaria burnsii', 'Alternaria rosae', 'Alternaria postmessia', 'Alternaria triticimaculans', 'Alternaria ethzedia']",Metaphlan,0,"['Alternaria infectoria', 'Alternaria burnsii', 'Alternaria rosae', 'Alternaria postmessia', 'Alternaria triticimaculans', 'Alternaria ethzedia']",No
